u,g,r,i,z
20.44754,18.66905,17.56745,17.119329999999998,16.74992
19.91018,18.48882,17.86305,17.49879,17.21161
19.262529999999998,18.01343,17.42332,17.02986,16.82356
18.983520000000002,17.87515,17.42857,17.11758,17.017329999999998
19.93972,18.145529999999997,17.18081,16.75265,16.41235
18.893639999999998,17.53331,16.93337,16.64809,16.41347
19.45934,17.47832,16.42205,15.98763,15.628979999999999
19.899639999999998,18.12491,17.03738,16.61383,16.2318
19.9361,18.51376,17.59375,17.13601,16.823729999999998
18.93435,17.5005,16.77471,16.341720000000002,16.03622
20.34135,18.3925,17.45467,17.021179999999998,16.59412
18.86364,16.9261,15.90954,15.48083,15.1267
19.864160000000002,17.94325,16.82589,16.36439,15.97681
20.18856,18.51848,17.54637,17.08301,16.75907
19.65598,18.573439999999998,17.881439999999998,17.50317,17.26645
19.94088,18.55375,17.76565,17.3987,17.092679999999998
20.86942,18.91135,17.72759,17.253320000000002,16.847839999999998
19.14242,17.25649,16.1987,15.77256,15.400770000000001
20.26067,18.42456,17.62823,17.28047,17.04557
20.67812,18.62411,17.596020000000003,17.15173,16.82076
20.239720000000002,19.16793,19.304479999999998,20.295679999999997,22.83204
20.83383,18.78201,17.780179999999998,17.34532,16.98173
19.10734,18.16152,17.85575,17.6435,17.58244
18.42675,16.77958,15.95635,15.53871,15.1832
19.21215,18.1997,17.85357,17.63325,17.55872
17.37508,15.698160000000001,15.0955,14.775160000000001,14.5654
20.525129999999997,18.64723,17.563779999999998,17.10847,16.7539
18.61085,17.51809,17.06091,16.82303,16.65455
20.01309,18.65697,17.93743,17.56198,17.33253
19.44671,18.38476,17.47822,17.03325,16.72567
19.11816,17.56635,16.90036,16.54769,16.34664
20.16249,18.60296,17.77867,17.354129999999998,17.028589999999998
20.94979,18.91958,17.63672,17.1636,16.82763
19.72334,18.3281,17.59021,17.17878,16.87499
19.5062,18.33482,17.739179999999998,17.39915,17.1727
16.50655,15.06163,14.42506,14.09684,13.866729999999999
19.645529999999997,18.05481,17.00047,16.55578,16.15585
20.57477,18.84544,17.787020000000002,17.354210000000002,16.96365
17.435389999999998,15.70974,14.898370000000002,14.462779999999999,14.146120000000002
20.75499,18.73311,17.69615,17.214660000000002,16.820729999999998
20.02327,18.18372,17.24858,16.85325,16.50881
19.86779,18.20835,17.31286,16.881,16.55834
21.97393,18.70251,17.71435,17.27703,16.95776
20.983439999999998,18.627860000000002,17.48159,17.00393,16.58601
18.40535,17.267020000000002,16.80335,16.57255,16.40544
19.54822,17.63364,16.6382,16.20103,15.9036
19.645410000000002,18.01482,17.09897,16.692729999999997,16.38421
19.61036,17.894460000000002,16.92742,16.473860000000002,16.09779
17.35671,15.89909,15.27764,14.864479999999999,14.68374
19.467589999999998,18.26987,17.6814,17.37751,17.182129999999997
17.8968,15.954670000000002,15.036929999999998,14.61653,14.255289999999999
20.34982,18.015539999999998,17.40166,17.05039,16.92933
19.79716,18.18044,17.47962,17.09286,16.82066
20.35887,18.9196,17.84293,17.35669,17.00504
20.32637,18.73506,17.79835,17.35239,16.988139999999998
17.880770000000002,16.008329999999997,15.10251,14.683620000000001,14.361870000000001
21.24831,19.549879999999998,18.7395,17.87971,17.56336
19.47513,17.87252,16.95001,16.468989999999998,16.07434
20.06824,18.54276,17.77721,17.301820000000003,16.968729999999997
17.01495,15.392779999999998,14.63621,14.218379999999998,13.945210000000001
20.39692,18.403589999999998,17.24811,16.70769,16.24783
19.33698,17.92401,17.168110000000002,16.700979999999998,16.42726
19.18985,17.414089999999998,16.50362,15.9199,15.484110000000001
18.52744,16.58589,15.70563,15.286170000000002,14.962929999999998
20.517020000000002,18.68235,17.62438,17.170479999999998,16.845579999999998
19.79195,18.3048,17.44598,16.99408,16.73068
19.01158,17.65721,16.998260000000002,16.60109,16.333460000000002
19.203120000000002,17.61794,16.79082,16.35659,16.05098
21.853479999999998,19.272579999999998,17.785220000000002,17.21625,16.849079999999997
19.57228,18.2441,17.65633,17.28906,17.077370000000002
18.42428,16.742160000000002,15.973070000000002,15.58375,15.25632
20.6207,18.799870000000002,17.68366,17.250999999999998,16.88203
20.50292,18.75196,17.601229999999997,17.160120000000003,16.8496
19.52778,18.25817,17.50712,17.10494,16.89725
17.68845,15.7056,14.79314,14.368870000000001,14.05424
17.33756,16.33504,15.95784,15.745389999999999,15.58844
17.97237,16.86599,16.35374,16.065479999999997,15.813310000000001
19.35217,17.424220000000002,16.68017,16.322860000000002,16.0709
18.612289999999998,17.471339999999998,17.06397,16.837770000000003,16.65646
18.68091,17.1915,16.60512,16.2893,16.0323
19.14397,17.97521,17.35729,16.982689999999998,16.76259
19.19487,17.80826,16.983970000000003,16.569029999999998,16.29954
20.62704,18.727870000000003,17.60257,17.15395,16.79478
20.50796,18.48186,17.345229999999997,16.89977,16.57089
20.16677,18.28278,17.113229999999998,16.585639999999998,16.23001
19.21943,17.984720000000003,17.43095,17.12039,16.927770000000002
19.01576,17.871920000000003,17.22813,16.83951,16.65405
20.32938,18.16581,17.04972,16.55602,16.14366
20.85666,18.870520000000003,17.6604,17.19207,16.85574
21.04014,18.842470000000002,17.46658,16.96782,16.62116
19.17448,17.45479,16.67534,16.31638,16.0233
19.45403,17.573420000000002,16.51357,16.05309,15.682670000000002
19.36694,17.64794,16.791320000000002,16.439120000000003,16.16946
21.33151,19.096970000000002,17.727439999999998,17.21571,16.898770000000003
19.86709,18.331570000000003,17.3317,16.83338,16.4898
17.94011,15.9749,15.1055,14.67806,14.369879999999998
24.541610000000002,19.68222,18.61007,18.1554,17.79285
19.96056,18.56685,17.36335,16.83935,16.49026
19.12735,17.93122,17.14996,16.72501,16.50969
19.53761,18.53142,17.648989999999998,17.2187,16.986539999999998
19.6374,17.99321,16.9931,16.5507,16.2527
19.29138,17.949479999999998,17.225089999999998,16.84854,16.558670000000003
16.57403,14.85409,14.10586,13.72744,13.4538
19.63504,18.34028,17.53425,17.13222,16.812929999999998
19.92077,18.33628,17.43635,16.97273,16.645570000000003
19.25625,17.99119,17.33849,16.93604,16.69266
18.83736,17.41912,16.54782,16.16797,15.87429
19.15482,17.92584,17.06157,16.61301,16.33488
18.986539999999998,17.05569,16.18686,15.7678,15.45385
19.84668,17.86654,16.90256,16.46935,16.092660000000002
19.87335,18.12835,17.24326,16.83247,16.53378
19.08532,18.04634,17.65025,17.403010000000002,17.28858
21.08515,18.96999,17.4662,16.90481,16.519029999999997
20.01805,18.11476,17.12833,16.64757,16.25402
19.88554,18.15577,17.314329999999998,16.90234,16.626920000000002
19.91551,17.833560000000002,16.8802,16.46481,16.10054
18.5707,17.2973,16.5702,16.15794,15.873829999999998
14.52883,12.68366,11.966660000000001,11.58168,11.34638
19.35964,18.28944,17.76386,17.421,17.28161
20.73319,18.712120000000002,17.75835,17.35049,16.9948
18.12526,16.755779999999998,16.11512,15.712470000000001,15.508939999999999
20.7911,19.001089999999998,17.56781,17.06045,16.67536
19.013920000000002,18.104110000000002,17.72909,17.4082,17.271539999999998
19.6807,18.10675,17.29772,16.88909,16.59754
20.267879999999998,18.212970000000002,17.12675,16.6876,16.33834
20.63615,18.97605,17.6241,17.10495,16.775920000000003
21.25752,19.252760000000002,17.7155,17.139229999999998,16.772779999999997
18.84003,17.02938,16.107770000000002,15.692070000000001,15.387120000000001
20.23337,18.59916,17.81062,17.40391,17.057920000000003
19.78774,17.82024,16.87719,16.46053,16.143639999999998
20.04906,17.986520000000002,17.057389999999998,16.62872,16.398220000000002
20.36078,18.7376,17.59424,17.17195,16.80919
18.338279999999997,16.95737,16.3215,15.940920000000002,15.72814
20.79851,18.74577,17.37856,16.87719,16.533160000000002
20.67513,18.87375,17.697589999999998,17.211289999999998,16.896929999999998
19.39183,17.60083,16.704539999999998,16.3019,15.994829999999999
20.00662,17.99795,16.93068,16.43935,16.07556
21.999470000000002,19.21404,17.7007,17.10182,16.72051
19.660870000000003,18.36959,17.62194,17.26129,16.90664
19.06929,17.85046,17.3012,16.92277,16.630329999999997
21.06055,19.20811,17.72658,17.20991,16.84925
19.48806,18.09775,17.3595,16.91587,16.65094
18.64435,16.68326,15.77185,15.33707,14.998220000000002
20.25601,18.34695,17.3936,16.9576,16.61003
20.6069,18.55386,17.42882,16.97201,16.590870000000002
20.72462,18.778679999999998,17.6005,17.122510000000002,16.82594
20.622239999999998,18.70169,17.48855,17.01275,16.67426
18.851670000000002,17.2669,16.499270000000003,16.06335,15.76421
20.05483,18.3328,17.27262,16.832179999999997,16.44059
19.62807,18.22745,17.48503,17.09682,16.83013
18.7484,17.73035,17.365,17.08665,17.0043
19.71559,17.986520000000002,17.10266,16.72448,16.37677
18.62344,17.46165,16.85509,16.46582,16.25883
18.18626,16.417370000000002,15.56429,15.153020000000001,14.84579
18.87927,17.15269,16.31795,15.90915,15.61062
19.80711,17.91402,16.75858,16.33107,15.95933
20.50742,18.69546,17.57541,17.130860000000002,16.81042
18.79113,17.62075,16.90784,16.48337,16.21346
18.804679999999998,17.338379999999997,16.64946,16.23946,15.94573
19.50356,18.303520000000002,17.919929999999997,17.66787,17.536189999999998
19.17095,18.0643,17.55197,17.27988,17.08788
20.70486,19.133110000000002,17.9138,17.35684,16.9326
20.470660000000002,18.77303,17.3442,16.65771,16.11007
21.02923,19.32055,18.021929999999998,17.44973,16.97697
19.7349,18.297060000000002,17.64378,17.30405,17.01613
18.06656,16.84424,16.28267,15.96381,15.756260000000001
20.3108,18.43101,17.462670000000003,17.02732,16.66685
20.72864,18.82077,17.72699,17.18879,16.812179999999998
19.40237,18.30302,17.792170000000002,17.4369,17.234720000000003
19.11778,17.69647,16.86374,16.433970000000002,16.14441
19.47117,18.22866,17.529429999999998,17.07903,16.78363
19.61575,18.21109,17.628629999999998,17.2248,17.008589999999998
18.16995,16.64283,15.87895,15.45934,15.162020000000002
19.33384,17.93232,17.26325,16.904970000000002,16.64301
20.13178,18.07917,16.92856,16.48167,16.121
20.41039,18.75291,17.74156,17.16071,16.769379999999998
18.8138,17.83195,17.44076,17.13961,17.03874
19.82027,18.30857,17.27279,16.76604,16.42734
19.630679999999998,17.84422,16.91777,16.49704,16.13103
20.19349,18.29317,17.316760000000002,16.86946,16.54205
18.86983,16.98096,16.031879999999997,15.51431,15.095260000000001
20.00571,17.88308,16.86526,16.42078,16.06017
19.24597,17.2459,16.2933,15.915579999999999,15.561110000000001
20.13861,18.452720000000003,17.57456,17.16166,16.83061
20.408739999999998,18.39135,17.50102,17.077939999999998,16.78726
19.715670000000003,18.05499,16.991039999999998,16.53586,16.16048
19.324579999999997,17.64971,16.8743,16.519029999999997,16.20434
19.7978,18.2864,17.483220000000003,17.042820000000003,16.75525
19.52072,17.8058,16.825879999999998,16.3763,16.03133
20.77881,18.82951,17.582829999999998,17.099,16.723029999999998
19.682570000000002,18.298029999999997,17.494889999999998,17.115489999999998,16.85452
18.68092,17.45784,16.816129999999998,16.45007,16.23144
20.77746,18.59208,17.38553,16.91413,16.550420000000003
16.61651,15.1944,14.57807,14.251929999999998,14.018839999999999
19.100279999999998,17.922629999999998,17.33971,17.00402,16.78063
20.52975,18.05424,16.63314,16.050929999999997,15.688279999999999
18.953129999999998,17.642979999999998,16.92663,16.52975,16.265220000000003
19.032220000000002,17.970860000000002,17.57421,17.307000000000002,17.24002
18.91057,17.91799,17.37092,17.031760000000002,16.85622
18.60899,17.70767,17.46905,17.23271,17.16437
19.06466,17.24288,16.4092,15.99385,15.66296
20.3125,18.32449,17.22295,16.751839999999998,16.37523
20.38251,18.5165,17.37726,16.95433,16.61295
19.77272,18.554000000000002,17.6142,17.18037,16.86446
20.38276,18.6057,17.59209,17.12195,16.7097
19.3349,18.18466,17.81071,17.527160000000002,17.593510000000002
17.9106,16.6126,16.048170000000002,15.72432,15.461670000000002
21.37429,19.05022,17.65465,17.10334,16.76163
19.51119,17.52863,16.38656,15.88125,15.502329999999999
19.88203,18.59962,17.77775,17.3658,17.02231
20.62507,18.533079999999998,17.30692,16.829179999999997,16.47757
16.9659,15.43919,14.771410000000001,14.408,14.127289999999999
19.40727,18.25519,17.749579999999998,17.42523,17.23265
17.33788,15.997060000000001,15.387189999999999,15.08339,14.81395
20.43679,18.59035,17.59665,17.14319,16.81691
18.923579999999998,17.21363,16.364279999999997,15.923820000000001,15.59155
19.42432,17.91945,17.27736,16.8403,16.542289999999998
19.2641,18.048389999999998,17.50175,17.179270000000002,17.03793
21.27479,19.1527,17.67047,17.162010000000002,16.81161
18.47133,16.71143,15.90015,15.535179999999999,15.23357
19.7537,17.836,16.67699,16.20766,15.846160000000001
18.258689999999998,17.28795,17.03947,16.8687,16.703039999999998
17.79492,16.64435,16.14836,15.826210000000001,15.612960000000001
19.88505,18.34896,17.46614,17.05432,16.74035
20.15783,18.33734,17.327779999999997,16.91151,16.60148
19.856170000000002,18.36072,17.77546,17.51069,17.30401
18.49783,16.759,15.917129999999998,15.489410000000001,15.15262
18.99314,17.53728,16.61893,16.183239999999998,15.87323
19.62205,18.162770000000002,17.23026,16.81853,16.47291
20.05927,18.070710000000002,17.1747,16.67953,16.31772
19.316329999999997,17.98545,17.18995,16.781,16.51515
17.26473,15.986239999999999,15.4581,15.183910000000001,14.98044
20.64319,18.83049,17.68556,17.20166,16.88025
20.17279,18.51194,17.56475,17.08825,16.820729999999998
19.51897,17.87399,16.58223,16.026429999999998,15.64425
20.78558,18.58456,17.14014,16.59783,16.317320000000002
20.47091,17.65822,16.58926,16.097929999999998,15.64025
18.538079999999997,16.92203,16.11228,15.688670000000002,15.352889999999999
20.67974,18.67475,17.56803,17.09628,16.778270000000003
19.66329,18.29509,17.56532,17.1801,16.948339999999998
20.13917,18.195420000000002,17.133960000000002,16.69239,16.34238
20.02357,18.39249,17.53503,17.03262,16.70861
17.4864,16.38703,15.87299,15.500029999999999,15.30378
17.462220000000002,15.4733,14.55119,14.119320000000002,13.78343
18.61869,17.53425,17.09337,16.841820000000002,16.68506
19.93349,17.99147,17.00394,16.579439999999998,16.183989999999998
19.39149,17.57147,16.647470000000002,16.144389999999998,15.76149
17.67811,16.714370000000002,16.31171,15.91419,15.788160000000001
18.750120000000003,16.82405,16.15148,15.8237,15.57185
18.91206,17.8456,17.37354,17.11213,16.9226
19.15579,17.32599,16.399060000000002,15.960420000000001,15.68385
19.45615,17.44921,16.20988,15.72911,15.376079999999998
19.78108,18.04012,17.06897,16.613329999999998,16.26236
19.98307,18.564239999999998,17.6582,17.24974,16.90791
19.09196,17.2245,16.3616,15.9763,15.70101
18.80787,16.9175,16.01901,15.61614,15.303189999999999
19.87479,17.97229,16.941110000000002,16.503020000000003,16.14625
19.37073,17.64955,17.076420000000002,16.72887,16.5429
20.06832,18.30708,17.3176,16.87893,16.5283
21.10945,18.83847,17.35746,16.824820000000003,16.48085
19.69106,17.91721,17.16945,16.78473,16.4876
18.096339999999998,16.40054,15.604529999999999,15.189829999999999,14.87584
20.12191,18.22418,17.294610000000002,16.88938,16.579060000000002
19.09595,18.02163,17.56145,17.27877,17.13395
20.263170000000002,18.423170000000002,17.509320000000002,17.06665,16.69782
17.83994,16.505329999999997,15.861479999999998,15.48361,15.20576
20.84286,18.92987,17.66181,17.10493,16.74359
19.82546,18.01073,16.967489999999998,16.506729999999997,16.15577
18.84705,17.44673,16.82171,16.45641,16.24695
20.59344,18.66227,17.58935,17.150920000000003,16.77671
20.23939,18.60091,17.34608,16.81811,16.44902
18.952460000000002,17.6988,17.01151,16.7077,16.44278
19.67533,17.97235,17.26783,16.91206,16.64771
19.12581,17.96432,17.506429999999998,17.274910000000002,17.05692
17.62302,15.95137,15.08119,14.65734,14.275929999999999
20.61026,19.050910000000002,17.776,17.24746,16.90846
18.84827,17.73174,17.09735,16.66638,16.41974
20.05116,18.46037,17.79524,17.41435,17.24094
20.92596,18.9302,17.98744,17.47966,17.17933
21.922810000000002,18.8567,17.56085,17.04915,16.68432
20.90212,19.09918,17.41985,16.89326,16.601679999999998
20.33447,18.32855,17.05422,16.534570000000002,16.029020000000003
17.79593,15.85975,14.960870000000002,14.507029999999999,14.154010000000001
19.14255,17.99946,17.49505,17.195829999999997,17.046570000000003
19.209210000000002,17.26209,16.34477,15.92293,15.5759
17.19321,15.318589999999999,14.44345,14.024779999999998,13.704329999999999
22.53024,20.70861,19.52137,18.92055,18.5637
18.2159,16.73489,16.11525,15.78614,15.53575
19.865820000000003,17.79164,16.76569,16.31089,15.97386
20.58841,18.366789999999998,17.25019,16.6837,16.24035
19.43636,17.78722,16.91215,16.37697,15.99523
20.59371,18.425829999999998,17.5364,17.24511,16.75328
24.650760000000002,25.097170000000002,21.50279,22.41489,20.69749
18.45891,16.5112,15.529679999999999,15.02034,14.643839999999999
19.56679,18.34903,17.664279999999998,17.233539999999998,16.95778
17.100070000000002,15.13079,14.25405,13.832939999999999,13.47906
21.174210000000002,18.92587,17.64191,17.13712,16.772129999999997
19.32574,18.12818,17.49911,17.14055,16.9206
18.08908,16.97079,16.50938,16.22565,16.01727
18.17699,16.4121,15.580639999999999,15.1599,14.78858
18.49185,16.4861,15.4539,15.01208,14.64911
20.23882,18.35833,17.33369,16.90041,16.530829999999998
19.16029,17.79365,17.07326,16.67154,16.369220000000002
20.23013,18.52735,17.65322,17.205479999999998,16.80499
19.4371,18.05544,17.36167,17.0012,16.78904
20.86825,18.72426,17.36393,16.852,16.54925
20.72394,18.81406,17.70332,17.2321,16.83997
18.6419,17.121579999999998,16.29503,15.823,15.507079999999998
19.74615,18.28646,17.42989,16.99312,16.66718
20.127679999999998,18.27209,17.35549,16.9714,16.68555
19.65051,18.28396,17.72297,17.33236,17.03634
20.55773,18.22749,16.93824,16.43354,16.077289999999998
19.13373,18.01066,17.6564,17.41678,17.29239
19.454520000000002,17.59144,16.67631,16.20177,15.85021
19.02848,17.32806,16.20816,15.69803,15.33559
